dataset,model,sample_id,target_evidence_id,rank,top_evidence_ids
tqa_ck12,tfidf,DQ_000093,aa8e753841ecb7e7,1,"[""aa8e753841ecb7e7"", ""d2d9932c666390a4"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""627c0423f33cb9a0"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""011a0706b8e9c2c3""]"
tqa_ck12,tfidf,DQ_000094,aa8e753841ecb7e7,1,"[""aa8e753841ecb7e7"", ""d2d9932c666390a4"", ""627c0423f33cb9a0"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""011a0706b8e9c2c3""]"
tqa_ck12,tfidf,DQ_000095,aa8e753841ecb7e7,1,"[""aa8e753841ecb7e7"", ""627c0423f33cb9a0"", ""d2d9932c666390a4"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""011a0706b8e9c2c3""]"
tqa_ck12,tfidf,DQ_000096,aa8e753841ecb7e7,1,"[""aa8e753841ecb7e7"", ""d2d9932c666390a4"", ""627c0423f33cb9a0"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""011a0706b8e9c2c3""]"
tqa_ck12,tfidf,DQ_000097,aa8e753841ecb7e7,1,"[""aa8e753841ecb7e7"", ""d2d9932c666390a4"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""627c0423f33cb9a0"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""011a0706b8e9c2c3""]"
tqa_ck12,tfidf,DQ_000098,aa8e753841ecb7e7,1,"[""aa8e753841ecb7e7"", ""d2d9932c666390a4"", ""627c0423f33cb9a0"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""011a0706b8e9c2c3""]"
tqa_ck12,tfidf,DQ_000099,aa8e753841ecb7e7,2,"[""627c0423f33cb9a0"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""011a0706b8e9c2c3""]"
tqa_ck12,tfidf,DQ_000100,627c0423f33cb9a0,1,"[""627c0423f33cb9a0"", ""aa8e753841ecb7e7"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""e0a33203446091ac"", ""d5e5c4c5dc48646a"", ""5c8a3742e5d5cf0f"", ""011a0706b8e9c2c3""]"
tqa_ck12,bm25,NDQ_000046,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,NDQ_000047,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,bm25,NDQ_000048,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,bm25,NDQ_000049,011a0706b8e9c2c3,2,"[""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,NDQ_000050,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,NDQ_000051,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,bm25,NDQ_000052,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,bm25,NDQ_000053,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,bm25,NDQ_000054,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,bm25,NDQ_000055,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,bm25,NDQ_000056,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,bm25,NDQ_000057,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,bm25,NDQ_000058,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,bm25,NDQ_000059,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,bm25,NDQ_000060,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,bm25,NDQ_000061,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,NDQ_000062,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,bm25,NDQ_000063,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,NDQ_000064,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,NDQ_000065,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,bm25,NDQ_000066,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4"", ""627c0423f33cb9a0""]"
tqa_ck12,bm25,NDQ_000067,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,bm25,NDQ_000068,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0""]"
tqa_ck12,bm25,NDQ_000069,011a0706b8e9c2c3,1,"[""011a0706b8e9c2c3"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""f5a3240d181d1436"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,NDQ_000077,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,bm25,NDQ_000078,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0""]"
tqa_ck12,bm25,NDQ_000079,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,NDQ_000080,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0""]"
tqa_ck12,bm25,NDQ_000081,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,bm25,NDQ_000082,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0""]"
tqa_ck12,bm25,NDQ_000083,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,NDQ_000084,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0""]"
tqa_ck12,bm25,NDQ_000085,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0""]"
tqa_ck12,bm25,NDQ_000086,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0""]"
tqa_ck12,bm25,NDQ_000094,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""011a0706b8e9c2c3"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""627c0423f33cb9a0"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,bm25,NDQ_000095,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0""]"
tqa_ck12,bm25,NDQ_000096,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0""]"
tqa_ck12,bm25,NDQ_000097,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,NDQ_000098,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,NDQ_000099,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,bm25,NDQ_000100,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,NDQ_000101,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""d5e5c4c5dc48646a"", ""627c0423f33cb9a0"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,NDQ_000102,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0""]"
tqa_ck12,bm25,NDQ_000103,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,NDQ_000104,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""011a0706b8e9c2c3"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""627c0423f33cb9a0"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,bm25,NDQ_000105,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4"", ""aa8e753841ecb7e7""]"
tqa_ck12,bm25,NDQ_000106,5c8a3742e5d5cf0f,2,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""627c0423f33cb9a0"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""aa8e753841ecb7e7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,NDQ_000107,5c8a3742e5d5cf0f,1,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""6d66911b3e9a65b7"", ""011a0706b8e9c2c3"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000001,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000002,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""aa8e753841ecb7e7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000003,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""627c0423f33cb9a0"", ""aa8e753841ecb7e7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000004,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""aa8e753841ecb7e7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000005,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000006,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000007,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""627c0423f33cb9a0"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""aa8e753841ecb7e7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000008,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""011a0706b8e9c2c3"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000009,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000010,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""aa8e753841ecb7e7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000011,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""627c0423f33cb9a0"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""aa8e753841ecb7e7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000012,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""011a0706b8e9c2c3"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000013,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000014,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000015,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""627c0423f33cb9a0"", ""aa8e753841ecb7e7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000016,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000017,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000018,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""aa8e753841ecb7e7"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000019,f5a3240d181d1436,2,"[""5c8a3742e5d5cf0f"", ""f5a3240d181d1436"", ""627c0423f33cb9a0"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""aa8e753841ecb7e7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000020,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000021,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""011a0706b8e9c2c3"", ""aa8e753841ecb7e7"", ""627c0423f33cb9a0"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000022,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""627c0423f33cb9a0"", ""6d66911b3e9a65b7"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""aa8e753841ecb7e7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4""]"
tqa_ck12,bm25,DQ_000023,f5a3240d181d1436,1,"[""f5a3240d181d1436"", ""5c8a3742e5d5cf0f"", ""6d66911b3e9a65b7"", ""627c0423f33cb9a0"", ""d5e5c4c5dc48646a"", ""e0a33203446091ac"", ""aa8e753841ecb7e7"", ""011a0706b8e9c2c3"", ""d2d9932c666390a4""]"
