model,sample_id,image_ref,rank,positive_score,top_image_refs
siglip_b16_224,ai2d_test_000107,hf://lmms-lab/ai2d-no-mask/test/000107,7,0.0943036824464798,"[""hf://lmms-lab/ai2d-no-mask/test/000184"", ""hf://lmms-lab/ai2d-no-mask/test/000183"", ""hf://lmms-lab/ai2d-no-mask/test/000025"", ""hf://lmms-lab/ai2d-no-mask/test/000026"", ""hf://lmms-lab/ai2d-no-mask/test/000027"", ""hf://lmms-lab/ai2d-no-mask/test/000028"", ""hf://lmms-lab/ai2d-no-mask/test/000107"", ""hf://lmms-lab/ai2d-no-mask/test/000108"", ""hf://lmms-lab/ai2d-no-mask/test/000136"", ""hf://lmms-lab/ai2d-no-mask/test/000109""]"
siglip_b16_224,ai2d_test_000108,hf://lmms-lab/ai2d-no-mask/test/000108,8,0.10677933692932129,"[""hf://lmms-lab/ai2d-no-mask/test/000025"", ""hf://lmms-lab/ai2d-no-mask/test/000184"", ""hf://lmms-lab/ai2d-no-mask/test/000183"", ""hf://lmms-lab/ai2d-no-mask/test/000026"", ""hf://lmms-lab/ai2d-no-mask/test/000027"", ""hf://lmms-lab/ai2d-no-mask/test/000028"", ""hf://lmms-lab/ai2d-no-mask/test/000136"", ""hf://lmms-lab/ai2d-no-mask/test/000108"", ""hf://lmms-lab/ai2d-no-mask/test/000110"", ""hf://lmms-lab/ai2d-no-mask/test/000109""]"
siglip_b16_224,ai2d_test_000109,hf://lmms-lab/ai2d-no-mask/test/000109,2,0.1531754583120346,"[""hf://lmms-lab/ai2d-no-mask/test/000110"", ""hf://lmms-lab/ai2d-no-mask/test/000109"", ""hf://lmms-lab/ai2d-no-mask/test/000001"", ""hf://lmms-lab/ai2d-no-mask/test/000004"", ""hf://lmms-lab/ai2d-no-mask/test/000005"", ""hf://lmms-lab/ai2d-no-mask/test/000002"", ""hf://lmms-lab/ai2d-no-mask/test/000003"", ""hf://lmms-lab/ai2d-no-mask/test/000022"", ""hf://lmms-lab/ai2d-no-mask/test/000023"", ""hf://lmms-lab/ai2d-no-mask/test/000024""]"
siglip_b16_224,ai2d_test_000110,hf://lmms-lab/ai2d-no-mask/test/000110,2,0.12011977285146713,"[""hf://lmms-lab/ai2d-no-mask/test/000001"", ""hf://lmms-lab/ai2d-no-mask/test/000110"", ""hf://lmms-lab/ai2d-no-mask/test/000109"", ""hf://lmms-lab/ai2d-no-mask/test/000004"", ""hf://lmms-lab/ai2d-no-mask/test/000005"", ""hf://lmms-lab/ai2d-no-mask/test/000136"", ""hf://lmms-lab/ai2d-no-mask/test/000002"", ""hf://lmms-lab/ai2d-no-mask/test/000003"", ""hf://lmms-lab/ai2d-no-mask/test/000108"", ""hf://lmms-lab/ai2d-no-mask/test/000021""]"
siglip_b16_224,ai2d_test_000111,hf://lmms-lab/ai2d-no-mask/test/000111,3,0.08031907677650452,"[""hf://lmms-lab/ai2d-no-mask/test/000112"", ""hf://lmms-lab/ai2d-no-mask/test/000113"", ""hf://lmms-lab/ai2d-no-mask/test/000111"", ""hf://lmms-lab/ai2d-no-mask/test/000114"", ""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172""]"
siglip_b16_224,ai2d_test_000112,hf://lmms-lab/ai2d-no-mask/test/000112,3,0.12828783690929413,"[""hf://lmms-lab/ai2d-no-mask/test/000111"", ""hf://lmms-lab/ai2d-no-mask/test/000114"", ""hf://lmms-lab/ai2d-no-mask/test/000112"", ""hf://lmms-lab/ai2d-no-mask/test/000113"", ""hf://lmms-lab/ai2d-no-mask/test/000129"", ""hf://lmms-lab/ai2d-no-mask/test/000130"", ""hf://lmms-lab/ai2d-no-mask/test/000131"", ""hf://lmms-lab/ai2d-no-mask/test/000132"", ""hf://lmms-lab/ai2d-no-mask/test/000133"", ""hf://lmms-lab/ai2d-no-mask/test/000134""]"
siglip_b16_224,ai2d_test_000113,hf://lmms-lab/ai2d-no-mask/test/000113,2,0.07602868229150772,"[""hf://lmms-lab/ai2d-no-mask/test/000112"", ""hf://lmms-lab/ai2d-no-mask/test/000113"", ""hf://lmms-lab/ai2d-no-mask/test/000111"", ""hf://lmms-lab/ai2d-no-mask/test/000114"", ""hf://lmms-lab/ai2d-no-mask/test/000033"", ""hf://lmms-lab/ai2d-no-mask/test/000036"", ""hf://lmms-lab/ai2d-no-mask/test/000017"", ""hf://lmms-lab/ai2d-no-mask/test/000018"", ""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168""]"
siglip_b16_224,ai2d_test_000114,hf://lmms-lab/ai2d-no-mask/test/000114,30,-0.024082718417048454,"[""hf://lmms-lab/ai2d-no-mask/test/000112"", ""hf://lmms-lab/ai2d-no-mask/test/000113"", ""hf://lmms-lab/ai2d-no-mask/test/000002"", ""hf://lmms-lab/ai2d-no-mask/test/000003"", ""hf://lmms-lab/ai2d-no-mask/test/000184"", ""hf://lmms-lab/ai2d-no-mask/test/000037"", ""hf://lmms-lab/ai2d-no-mask/test/000038"", ""hf://lmms-lab/ai2d-no-mask/test/000039"", ""hf://lmms-lab/ai2d-no-mask/test/000040"", ""hf://lmms-lab/ai2d-no-mask/test/000129""]"
siglip_b16_224,ai2d_test_000115,hf://lmms-lab/ai2d-no-mask/test/000115,16,0.012036324478685856,"[""hf://lmms-lab/ai2d-no-mask/test/000002"", ""hf://lmms-lab/ai2d-no-mask/test/000003"", ""hf://lmms-lab/ai2d-no-mask/test/000152"", ""hf://lmms-lab/ai2d-no-mask/test/000077"", ""hf://lmms-lab/ai2d-no-mask/test/000078"", ""hf://lmms-lab/ai2d-no-mask/test/000033"", ""hf://lmms-lab/ai2d-no-mask/test/000036"", ""hf://lmms-lab/ai2d-no-mask/test/000057"", ""hf://lmms-lab/ai2d-no-mask/test/000058"", ""hf://lmms-lab/ai2d-no-mask/test/000001""]"
siglip_b16_224,ai2d_test_000116,hf://lmms-lab/ai2d-no-mask/test/000116,4,0.06096469238400459,"[""hf://lmms-lab/ai2d-no-mask/test/000109"", ""hf://lmms-lab/ai2d-no-mask/test/000110"", ""hf://lmms-lab/ai2d-no-mask/test/000115"", ""hf://lmms-lab/ai2d-no-mask/test/000116"", ""hf://lmms-lab/ai2d-no-mask/test/000083"", ""hf://lmms-lab/ai2d-no-mask/test/000021"", ""hf://lmms-lab/ai2d-no-mask/test/000022"", ""hf://lmms-lab/ai2d-no-mask/test/000023"", ""hf://lmms-lab/ai2d-no-mask/test/000024"", ""hf://lmms-lab/ai2d-no-mask/test/000077""]"
siglip_b16_224,ai2d_test_000117,hf://lmms-lab/ai2d-no-mask/test/000117,3,0.09079969674348831,"[""hf://lmms-lab/ai2d-no-mask/test/000115"", ""hf://lmms-lab/ai2d-no-mask/test/000116"", ""hf://lmms-lab/ai2d-no-mask/test/000117"", ""hf://lmms-lab/ai2d-no-mask/test/000118"", ""hf://lmms-lab/ai2d-no-mask/test/000083"", ""hf://lmms-lab/ai2d-no-mask/test/000103"", ""hf://lmms-lab/ai2d-no-mask/test/000077"", ""hf://lmms-lab/ai2d-no-mask/test/000078"", ""hf://lmms-lab/ai2d-no-mask/test/000011"", ""hf://lmms-lab/ai2d-no-mask/test/000110""]"
siglip_b16_224,ai2d_test_000118,hf://lmms-lab/ai2d-no-mask/test/000118,45,-0.04653729125857353,"[""hf://lmms-lab/ai2d-no-mask/test/000109"", ""hf://lmms-lab/ai2d-no-mask/test/000017"", ""hf://lmms-lab/ai2d-no-mask/test/000018"", ""hf://lmms-lab/ai2d-no-mask/test/000004"", ""hf://lmms-lab/ai2d-no-mask/test/000005"", ""hf://lmms-lab/ai2d-no-mask/test/000079"", ""hf://lmms-lab/ai2d-no-mask/test/000080"", ""hf://lmms-lab/ai2d-no-mask/test/000084"", ""hf://lmms-lab/ai2d-no-mask/test/000085"", ""hf://lmms-lab/ai2d-no-mask/test/000086""]"
siglip_b16_224,ai2d_test_000119,hf://lmms-lab/ai2d-no-mask/test/000119,8,0.06965870410203934,"[""hf://lmms-lab/ai2d-no-mask/test/000129"", ""hf://lmms-lab/ai2d-no-mask/test/000130"", ""hf://lmms-lab/ai2d-no-mask/test/000131"", ""hf://lmms-lab/ai2d-no-mask/test/000132"", ""hf://lmms-lab/ai2d-no-mask/test/000133"", ""hf://lmms-lab/ai2d-no-mask/test/000134"", ""hf://lmms-lab/ai2d-no-mask/test/000135"", ""hf://lmms-lab/ai2d-no-mask/test/000119"", ""hf://lmms-lab/ai2d-no-mask/test/000120"", ""hf://lmms-lab/ai2d-no-mask/test/000121""]"
siglip_b16_224,ai2d_test_000120,hf://lmms-lab/ai2d-no-mask/test/000120,17,0.06492942571640015,"[""hf://lmms-lab/ai2d-no-mask/test/000137"", ""hf://lmms-lab/ai2d-no-mask/test/000138"", ""hf://lmms-lab/ai2d-no-mask/test/000139"", ""hf://lmms-lab/ai2d-no-mask/test/000140"", ""hf://lmms-lab/ai2d-no-mask/test/000141"", ""hf://lmms-lab/ai2d-no-mask/test/000142"", ""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170""]"
siglip_b16_224,ai2d_test_000121,hf://lmms-lab/ai2d-no-mask/test/000121,16,0.08398071676492691,"[""hf://lmms-lab/ai2d-no-mask/test/000137"", ""hf://lmms-lab/ai2d-no-mask/test/000138"", ""hf://lmms-lab/ai2d-no-mask/test/000139"", ""hf://lmms-lab/ai2d-no-mask/test/000140"", ""hf://lmms-lab/ai2d-no-mask/test/000141"", ""hf://lmms-lab/ai2d-no-mask/test/000142"", ""hf://lmms-lab/ai2d-no-mask/test/000129"", ""hf://lmms-lab/ai2d-no-mask/test/000130"", ""hf://lmms-lab/ai2d-no-mask/test/000131"", ""hf://lmms-lab/ai2d-no-mask/test/000132""]"
siglip_b16_224,ai2d_test_000122,hf://lmms-lab/ai2d-no-mask/test/000122,4,0.07974500209093094,"[""hf://lmms-lab/ai2d-no-mask/test/000119"", ""hf://lmms-lab/ai2d-no-mask/test/000120"", ""hf://lmms-lab/ai2d-no-mask/test/000121"", ""hf://lmms-lab/ai2d-no-mask/test/000122"", ""hf://lmms-lab/ai2d-no-mask/test/000123"", ""hf://lmms-lab/ai2d-no-mask/test/000124"", ""hf://lmms-lab/ai2d-no-mask/test/000125"", ""hf://lmms-lab/ai2d-no-mask/test/000126"", ""hf://lmms-lab/ai2d-no-mask/test/000127"", ""hf://lmms-lab/ai2d-no-mask/test/000128""]"
siglip_b16_224,ai2d_test_000123,hf://lmms-lab/ai2d-no-mask/test/000123,9,-0.04622779041528702,"[""hf://lmms-lab/ai2d-no-mask/test/000037"", ""hf://lmms-lab/ai2d-no-mask/test/000038"", ""hf://lmms-lab/ai2d-no-mask/test/000039"", ""hf://lmms-lab/ai2d-no-mask/test/000040"", ""hf://lmms-lab/ai2d-no-mask/test/000119"", ""hf://lmms-lab/ai2d-no-mask/test/000120"", ""hf://lmms-lab/ai2d-no-mask/test/000121"", ""hf://lmms-lab/ai2d-no-mask/test/000122"", ""hf://lmms-lab/ai2d-no-mask/test/000123"", ""hf://lmms-lab/ai2d-no-mask/test/000124""]"
siglip_b16_224,ai2d_test_000124,hf://lmms-lab/ai2d-no-mask/test/000124,6,0.08804851770401001,"[""hf://lmms-lab/ai2d-no-mask/test/000119"", ""hf://lmms-lab/ai2d-no-mask/test/000120"", ""hf://lmms-lab/ai2d-no-mask/test/000121"", ""hf://lmms-lab/ai2d-no-mask/test/000122"", ""hf://lmms-lab/ai2d-no-mask/test/000123"", ""hf://lmms-lab/ai2d-no-mask/test/000124"", ""hf://lmms-lab/ai2d-no-mask/test/000125"", ""hf://lmms-lab/ai2d-no-mask/test/000126"", ""hf://lmms-lab/ai2d-no-mask/test/000127"", ""hf://lmms-lab/ai2d-no-mask/test/000128""]"
siglip_b16_224,ai2d_test_000125,hf://lmms-lab/ai2d-no-mask/test/000125,80,-0.2044898420572281,"[""hf://lmms-lab/ai2d-no-mask/test/000129"", ""hf://lmms-lab/ai2d-no-mask/test/000130"", ""hf://lmms-lab/ai2d-no-mask/test/000131"", ""hf://lmms-lab/ai2d-no-mask/test/000132"", ""hf://lmms-lab/ai2d-no-mask/test/000133"", ""hf://lmms-lab/ai2d-no-mask/test/000134"", ""hf://lmms-lab/ai2d-no-mask/test/000135"", ""hf://lmms-lab/ai2d-no-mask/test/000004"", ""hf://lmms-lab/ai2d-no-mask/test/000005"", ""hf://lmms-lab/ai2d-no-mask/test/000098""]"
siglip_b16_224,ai2d_test_000126,hf://lmms-lab/ai2d-no-mask/test/000126,98,-0.2081625759601593,"[""hf://lmms-lab/ai2d-no-mask/test/000129"", ""hf://lmms-lab/ai2d-no-mask/test/000130"", ""hf://lmms-lab/ai2d-no-mask/test/000131"", ""hf://lmms-lab/ai2d-no-mask/test/000132"", ""hf://lmms-lab/ai2d-no-mask/test/000133"", ""hf://lmms-lab/ai2d-no-mask/test/000134"", ""hf://lmms-lab/ai2d-no-mask/test/000135"", ""hf://lmms-lab/ai2d-no-mask/test/000004"", ""hf://lmms-lab/ai2d-no-mask/test/000005"", ""hf://lmms-lab/ai2d-no-mask/test/000016""]"
siglip_b16_224,ai2d_test_000127,hf://lmms-lab/ai2d-no-mask/test/000127,27,0.03784175589680672,"[""hf://lmms-lab/ai2d-no-mask/test/000094"", ""hf://lmms-lab/ai2d-no-mask/test/000095"", ""hf://lmms-lab/ai2d-no-mask/test/000096"", ""hf://lmms-lab/ai2d-no-mask/test/000097"", ""hf://lmms-lab/ai2d-no-mask/test/000098"", ""hf://lmms-lab/ai2d-no-mask/test/000052"", ""hf://lmms-lab/ai2d-no-mask/test/000054"", ""hf://lmms-lab/ai2d-no-mask/test/000055"", ""hf://lmms-lab/ai2d-no-mask/test/000056"", ""hf://lmms-lab/ai2d-no-mask/test/000167""]"
siglip_b16_224,ai2d_test_000128,hf://lmms-lab/ai2d-no-mask/test/000128,57,-0.15761932730674744,"[""hf://lmms-lab/ai2d-no-mask/test/000129"", ""hf://lmms-lab/ai2d-no-mask/test/000130"", ""hf://lmms-lab/ai2d-no-mask/test/000131"", ""hf://lmms-lab/ai2d-no-mask/test/000132"", ""hf://lmms-lab/ai2d-no-mask/test/000133"", ""hf://lmms-lab/ai2d-no-mask/test/000134"", ""hf://lmms-lab/ai2d-no-mask/test/000135"", ""hf://lmms-lab/ai2d-no-mask/test/000004"", ""hf://lmms-lab/ai2d-no-mask/test/000005"", ""hf://lmms-lab/ai2d-no-mask/test/000167""]"
siglip_b16_224,ai2d_test_000129,hf://lmms-lab/ai2d-no-mask/test/000129,111,-0.05794258788228035,"[""hf://lmms-lab/ai2d-no-mask/test/000057"", ""hf://lmms-lab/ai2d-no-mask/test/000058"", ""hf://lmms-lab/ai2d-no-mask/test/000016"", ""hf://lmms-lab/ai2d-no-mask/test/000104"", ""hf://lmms-lab/ai2d-no-mask/test/000143"", ""hf://lmms-lab/ai2d-no-mask/test/000144"", ""hf://lmms-lab/ai2d-no-mask/test/000110"", ""hf://lmms-lab/ai2d-no-mask/test/000109"", ""hf://lmms-lab/ai2d-no-mask/test/000034"", ""hf://lmms-lab/ai2d-no-mask/test/000035""]"
siglip_b16_224,ai2d_test_000130,hf://lmms-lab/ai2d-no-mask/test/000130,6,0.026567835360765457,"[""hf://lmms-lab/ai2d-no-mask/test/000037"", ""hf://lmms-lab/ai2d-no-mask/test/000038"", ""hf://lmms-lab/ai2d-no-mask/test/000039"", ""hf://lmms-lab/ai2d-no-mask/test/000040"", ""hf://lmms-lab/ai2d-no-mask/test/000129"", ""hf://lmms-lab/ai2d-no-mask/test/000130"", ""hf://lmms-lab/ai2d-no-mask/test/000131"", ""hf://lmms-lab/ai2d-no-mask/test/000132"", ""hf://lmms-lab/ai2d-no-mask/test/000133"", ""hf://lmms-lab/ai2d-no-mask/test/000134""]"
siglip_b16_224,ai2d_test_000131,hf://lmms-lab/ai2d-no-mask/test/000131,12,-0.0027546146884560585,"[""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172"", ""hf://lmms-lab/ai2d-no-mask/test/000173"", ""hf://lmms-lab/ai2d-no-mask/test/000174"", ""hf://lmms-lab/ai2d-no-mask/test/000175"", ""hf://lmms-lab/ai2d-no-mask/test/000129""]"
siglip_b16_224,ai2d_test_000132,hf://lmms-lab/ai2d-no-mask/test/000132,53,-0.036955446004867554,"[""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172"", ""hf://lmms-lab/ai2d-no-mask/test/000173"", ""hf://lmms-lab/ai2d-no-mask/test/000174"", ""hf://lmms-lab/ai2d-no-mask/test/000175"", ""hf://lmms-lab/ai2d-no-mask/test/000111""]"
siglip_b16_224,ai2d_test_000133,hf://lmms-lab/ai2d-no-mask/test/000133,16,0.01775720715522766,"[""hf://lmms-lab/ai2d-no-mask/test/000052"", ""hf://lmms-lab/ai2d-no-mask/test/000054"", ""hf://lmms-lab/ai2d-no-mask/test/000055"", ""hf://lmms-lab/ai2d-no-mask/test/000056"", ""hf://lmms-lab/ai2d-no-mask/test/000137"", ""hf://lmms-lab/ai2d-no-mask/test/000138"", ""hf://lmms-lab/ai2d-no-mask/test/000139"", ""hf://lmms-lab/ai2d-no-mask/test/000140"", ""hf://lmms-lab/ai2d-no-mask/test/000141"", ""hf://lmms-lab/ai2d-no-mask/test/000142""]"
siglip_b16_224,ai2d_test_000134,hf://lmms-lab/ai2d-no-mask/test/000134,124,-0.07880895584821701,"[""hf://lmms-lab/ai2d-no-mask/test/000109"", ""hf://lmms-lab/ai2d-no-mask/test/000016"", ""hf://lmms-lab/ai2d-no-mask/test/000110"", ""hf://lmms-lab/ai2d-no-mask/test/000147"", ""hf://lmms-lab/ai2d-no-mask/test/000148"", ""hf://lmms-lab/ai2d-no-mask/test/000149"", ""hf://lmms-lab/ai2d-no-mask/test/000150"", ""hf://lmms-lab/ai2d-no-mask/test/000002"", ""hf://lmms-lab/ai2d-no-mask/test/000003"", ""hf://lmms-lab/ai2d-no-mask/test/000022""]"
siglip_b16_224,ai2d_test_000135,hf://lmms-lab/ai2d-no-mask/test/000135,128,-0.07996809482574463,"[""hf://lmms-lab/ai2d-no-mask/test/000119"", ""hf://lmms-lab/ai2d-no-mask/test/000120"", ""hf://lmms-lab/ai2d-no-mask/test/000121"", ""hf://lmms-lab/ai2d-no-mask/test/000122"", ""hf://lmms-lab/ai2d-no-mask/test/000123"", ""hf://lmms-lab/ai2d-no-mask/test/000124"", ""hf://lmms-lab/ai2d-no-mask/test/000125"", ""hf://lmms-lab/ai2d-no-mask/test/000126"", ""hf://lmms-lab/ai2d-no-mask/test/000127"", ""hf://lmms-lab/ai2d-no-mask/test/000128""]"
siglip_b16_224,ai2d_test_000136,hf://lmms-lab/ai2d-no-mask/test/000136,5,-0.00582938501611352,"[""hf://lmms-lab/ai2d-no-mask/test/000026"", ""hf://lmms-lab/ai2d-no-mask/test/000027"", ""hf://lmms-lab/ai2d-no-mask/test/000028"", ""hf://lmms-lab/ai2d-no-mask/test/000025"", ""hf://lmms-lab/ai2d-no-mask/test/000136"", ""hf://lmms-lab/ai2d-no-mask/test/000109"", ""hf://lmms-lab/ai2d-no-mask/test/000143"", ""hf://lmms-lab/ai2d-no-mask/test/000144"", ""hf://lmms-lab/ai2d-no-mask/test/000110"", ""hf://lmms-lab/ai2d-no-mask/test/000184""]"
siglip_b16_224,ai2d_test_000137,hf://lmms-lab/ai2d-no-mask/test/000137,29,0.006666868459433317,"[""hf://lmms-lab/ai2d-no-mask/test/000119"", ""hf://lmms-lab/ai2d-no-mask/test/000120"", ""hf://lmms-lab/ai2d-no-mask/test/000121"", ""hf://lmms-lab/ai2d-no-mask/test/000122"", ""hf://lmms-lab/ai2d-no-mask/test/000123"", ""hf://lmms-lab/ai2d-no-mask/test/000124"", ""hf://lmms-lab/ai2d-no-mask/test/000125"", ""hf://lmms-lab/ai2d-no-mask/test/000126"", ""hf://lmms-lab/ai2d-no-mask/test/000127"", ""hf://lmms-lab/ai2d-no-mask/test/000128""]"
siglip_b16_224,ai2d_test_000138,hf://lmms-lab/ai2d-no-mask/test/000138,44,0.026201430708169937,"[""hf://lmms-lab/ai2d-no-mask/test/000167"", ""hf://lmms-lab/ai2d-no-mask/test/000168"", ""hf://lmms-lab/ai2d-no-mask/test/000169"", ""hf://lmms-lab/ai2d-no-mask/test/000170"", ""hf://lmms-lab/ai2d-no-mask/test/000171"", ""hf://lmms-lab/ai2d-no-mask/test/000172"", ""hf://lmms-lab/ai2d-no-mask/test/000173"", ""hf://lmms-lab/ai2d-no-mask/test/000174"", ""hf://lmms-lab/ai2d-no-mask/test/000175"", ""hf://lmms-lab/ai2d-no-mask/test/000158""]"
siglip_b16_224,ai2d_test_000139,hf://lmms-lab/ai2d-no-mask/test/000139,80,-0.04486338049173355,"[""hf://lmms-lab/ai2d-no-mask/test/000030"", ""hf://lmms-lab/ai2d-no-mask/test/000052"", ""hf://lmms-lab/ai2d-no-mask/test/000054"", ""hf://lmms-lab/ai2d-no-mask/test/000055"", ""hf://lmms-lab/ai2d-no-mask/test/000056"", ""hf://lmms-lab/ai2d-no-mask/test/000193"", ""hf://lmms-lab/ai2d-no-mask/test/000194"", ""hf://lmms-lab/ai2d-no-mask/test/000195"", ""hf://lmms-lab/ai2d-no-mask/test/000196"", ""hf://lmms-lab/ai2d-no-mask/test/000197""]"
siglip_b16_224,ai2d_test_000140,hf://lmms-lab/ai2d-no-mask/test/000140,38,-0.03243717551231384,"[""hf://lmms-lab/ai2d-no-mask/test/000053"", ""hf://lmms-lab/ai2d-no-mask/test/000052"", ""hf://lmms-lab/ai2d-no-mask/test/000054"", ""hf://lmms-lab/ai2d-no-mask/test/000055"", ""hf://lmms-lab/ai2d-no-mask/test/000056"", ""hf://lmms-lab/ai2d-no-mask/test/000007"", ""hf://lmms-lab/ai2d-no-mask/test/000008"", ""hf://lmms-lab/ai2d-no-mask/test/000009"", ""hf://lmms-lab/ai2d-no-mask/test/000010"", ""hf://lmms-lab/ai2d-no-mask/test/000030""]"
siglip_b16_224,ai2d_test_000141,hf://lmms-lab/ai2d-no-mask/test/000141,43,-0.041407033801078796,"[""hf://lmms-lab/ai2d-no-mask/test/000030"", ""hf://lmms-lab/ai2d-no-mask/test/000029"", ""hf://lmms-lab/ai2d-no-mask/test/000007"", ""hf://lmms-lab/ai2d-no-mask/test/000008"", ""hf://lmms-lab/ai2d-no-mask/test/000009"", ""hf://lmms-lab/ai2d-no-mask/test/000010"", ""hf://lmms-lab/ai2d-no-mask/test/000111"", ""hf://lmms-lab/ai2d-no-mask/test/000114"", ""hf://lmms-lab/ai2d-no-mask/test/000112"", ""hf://lmms-lab/ai2d-no-mask/test/000113""]"
siglip_b16_224,ai2d_test_000142,hf://lmms-lab/ai2d-no-mask/test/000142,39,0.016360070556402206,"[""hf://lmms-lab/ai2d-no-mask/test/000119"", ""hf://lmms-lab/ai2d-no-mask/test/000120"", ""hf://lmms-lab/ai2d-no-mask/test/000121"", ""hf://lmms-lab/ai2d-no-mask/test/000122"", ""hf://lmms-lab/ai2d-no-mask/test/000123"", ""hf://lmms-lab/ai2d-no-mask/test/000124"", ""hf://lmms-lab/ai2d-no-mask/test/000125"", ""hf://lmms-lab/ai2d-no-mask/test/000126"", ""hf://lmms-lab/ai2d-no-mask/test/000127"", ""hf://lmms-lab/ai2d-no-mask/test/000128""]"
siglip_b16_224,ai2d_test_000143,hf://lmms-lab/ai2d-no-mask/test/000143,5,0.01649906300008297,"[""hf://lmms-lab/ai2d-no-mask/test/000158"", ""hf://lmms-lab/ai2d-no-mask/test/000159"", ""hf://lmms-lab/ai2d-no-mask/test/000160"", ""hf://lmms-lab/ai2d-no-mask/test/000016"", ""hf://lmms-lab/ai2d-no-mask/test/000143"", ""hf://lmms-lab/ai2d-no-mask/test/000144"", ""hf://lmms-lab/ai2d-no-mask/test/000147"", ""hf://lmms-lab/ai2d-no-mask/test/000031"", ""hf://lmms-lab/ai2d-no-mask/test/000145"", ""hf://lmms-lab/ai2d-no-mask/test/000146""]"
siglip_b16_224,ai2d_test_000144,hf://lmms-lab/ai2d-no-mask/test/000144,13,0.01357546541839838,"[""hf://lmms-lab/ai2d-no-mask/test/000016"", ""hf://lmms-lab/ai2d-no-mask/test/000145"", ""hf://lmms-lab/ai2d-no-mask/test/000146"", ""hf://lmms-lab/ai2d-no-mask/test/000104"", ""hf://lmms-lab/ai2d-no-mask/test/000002"", ""hf://lmms-lab/ai2d-no-mask/test/000003"", ""hf://lmms-lab/ai2d-no-mask/test/000159"", ""hf://lmms-lab/ai2d-no-mask/test/000160"", ""hf://lmms-lab/ai2d-no-mask/test/000158"", ""hf://lmms-lab/ai2d-no-mask/test/000004""]"
siglip_b16_224,ai2d_test_000145,hf://lmms-lab/ai2d-no-mask/test/000145,22,0.01676260679960251,"[""hf://lmms-lab/ai2d-no-mask/test/000021"", ""hf://lmms-lab/ai2d-no-mask/test/000147"", ""hf://lmms-lab/ai2d-no-mask/test/000001"", ""hf://lmms-lab/ai2d-no-mask/test/000022"", ""hf://lmms-lab/ai2d-no-mask/test/000023"", ""hf://lmms-lab/ai2d-no-mask/test/000024"", ""hf://lmms-lab/ai2d-no-mask/test/000104"", ""hf://lmms-lab/ai2d-no-mask/test/000158"", ""hf://lmms-lab/ai2d-no-mask/test/000002"", ""hf://lmms-lab/ai2d-no-mask/test/000003""]"
siglip_b16_224,ai2d_test_000146,hf://lmms-lab/ai2d-no-mask/test/000146,39,0.003543328261002898,"[""hf://lmms-lab/ai2d-no-mask/test/000064"", ""hf://lmms-lab/ai2d-no-mask/test/000052"", ""hf://lmms-lab/ai2d-no-mask/test/000054"", ""hf://lmms-lab/ai2d-no-mask/test/000055"", ""hf://lmms-lab/ai2d-no-mask/test/000056"", ""hf://lmms-lab/ai2d-no-mask/test/000026"", ""hf://lmms-lab/ai2d-no-mask/test/000027"", ""hf://lmms-lab/ai2d-no-mask/test/000028"", ""hf://lmms-lab/ai2d-no-mask/test/000062"", ""hf://lmms-lab/ai2d-no-mask/test/000063""]"
siglip_b16_224,ai2d_test_000147,hf://lmms-lab/ai2d-no-mask/test/000147,1,-0.0011515929363667965,"[""hf://lmms-lab/ai2d-no-mask/test/000147"", ""hf://lmms-lab/ai2d-no-mask/test/000148"", ""hf://lmms-lab/ai2d-no-mask/test/000149"", ""hf://lmms-lab/ai2d-no-mask/test/000150"", ""hf://lmms-lab/ai2d-no-mask/test/000016"", ""hf://lmms-lab/ai2d-no-mask/test/000104"", ""hf://lmms-lab/ai2d-no-mask/test/000143"", ""hf://lmms-lab/ai2d-no-mask/test/000144"", ""hf://lmms-lab/ai2d-no-mask/test/000021"", ""hf://lmms-lab/ai2d-no-mask/test/000145""]"
